0,82691.0,1103.441,436.4676805,243.4935329,1.792522681,0.829926334,83931,324.4771967,0.721020874,0.9852259590000001,0.85343387,0.74341632,0.0052782969999999995,0.0009944939999999998,0.552667825,0.990669611,4
2,73393.0,1088.136,389.2834068,241.2232099,1.6137891830000002,0.784870658,75049,305.6908077,0.68918792,0.977934416,0.778929491,0.785265445,0.0053040940000000005,0.001244105,0.616641819,0.995129897,2
3,50232.0,884.495,364.2169784,176.8839824,2.059072695,0.8741502879999999,50868,252.8979415,0.6057960179999999,0.987497051,0.8068625709999999,0.69436066,0.007250696,0.001039681,0.482136726,0.992754568,5
4,27427.0,625.835,229.8161608,152.5370446,1.5066252359999999,0.747967755,27869,186.8719909,0.7972965120000001,0.9841400840000001,0.8799712340000001,0.813136858,0.008379194,0.0022596260000000003,0.66119155,0.996167875,7
5,45928.0,858.3739999999999,353.5691897,167.984051,2.104778327,0.879926726,46692,241.8208961,0.801745658,0.983637454,0.783311115,0.6839422190000001,0.007698336,0.001039093,0.467776959,0.984566805,5
6,64510.0,989.3330000000001,348.6611269,236.351649,1.475179582,0.735169278,65406,286.59498080000003,0.785940546,0.9863009509999999,0.8282318259999999,0.821987193,0.005404761,0.001522006,0.675662945,0.99672418,2
7,35139.0,733.998,292.6114961,154.7210779,1.8912193480000001,0.84877176,35769,211.51918199999997,0.6414099010000001,0.9823869829999999,0.819614266,0.722866958,0.008327257,0.00140254,0.522536639,0.988231401,5
8,33938.0,689.1460000000001,256.4788425,168.7756585,1.51964356,0.752975065,34328,207.87304699999999,0.772723133,0.988639012,0.897994403,0.810488089,0.007557276,0.002011554,0.656890943,0.9982400909999999,7
9,48233.0,879.325,359.19631769999995,171.883678,2.089763972,0.8780750509999999,48857,247.8147755,0.767625808,0.987228033,0.783890313,0.689914577,0.007447107,0.001040755,0.475982123,0.994690293,5
10,41346.0,741.288,236.4226349,222.8750234,1.060785687,0.33364869399999997,41779,229.44141349999998,0.782120157,0.989635942,0.9455171809999999,0.970471434,0.00571815,0.003128717,0.941814803,0.999063664,1
11,37009.0,734.7560000000001,275.4357807,171.7588053,1.603619565,0.781752126,37559,217.0744626,0.6935719640000001,0.985356373,0.8614516990000001,0.788112794,0.007442399999999999,0.001771113,0.6211217760000001,0.996043032,6
12,47636.0,820.625,319.4798687,190.32989469999998,1.6785585319999998,0.803170481,48169,246.27634669999998,0.788557996,0.988934792,0.888905644,0.7708665579999999,0.00670669,0.0014608470000000001,0.59423525,0.997458649,6
13,67906.0,1076.897,376.5490121,230.2220141,1.635590817,0.791321811,69325,294.0418415,0.7557034429999999,0.9795311940000001,0.735816765,0.780885972,0.005545151,0.001271873,0.6097829020000001,0.9973553140000001,2
14,32772.0,681.677,258.12189109999997,162.1679349,1.591694999,0.77800259,33242,204.27091409999997,0.762139535,0.98586126,0.8862485309999999,0.791373848,0.007876294,0.001905585,0.626272567,0.9968349129999999,7
15,50131.0,883.262,362.1542449,177.4872709,2.040451933,0.871673239,50698,252.6435663,0.615708671,0.988816127,0.8074899740000001,0.697613158,0.0072241580000000005,0.001055421,0.486664118,0.99301474,5
16,36262.0,701.915,256.20795860000004,180.7591999,1.417399273,0.7086924920000001,36681,214.8725491,0.7624314040000001,0.988577193,0.924895296,0.838664616,0.007065467,0.002156125,0.7033583379999999,0.996939597,7
17,36911.0,690.768,229.5186145,204.9146295,1.1200694409999998,0.450449738,37249,216.78686499999998,0.777090044,0.9909259309999999,0.9720783129999999,0.944528467,0.0062181630000000005,0.003052826,0.8921340240000001,0.9992520579999999,1
18,28772.0,630.362,229.9907855,159.6093666,1.440960455,0.719992764,29127,191.3991854,0.7674579890000001,0.9878119959999999,0.909912992,0.832203712,0.007993563,0.002365041,0.692563018,0.997955922,7
19,32930.0,682.1289999999999,259.0214438,162.20996269999998,1.5968282059999999,0.779629178,33374,204.7627364,0.683904465,0.9866962309999999,0.889341519,0.790524265,0.00786582,0.001894892,0.624928613,0.997903636,7
20,70686.0,1048.1789999999999,401.9008212,227.53603969999998,1.766317203,0.824302425,72526,300.0003508,0.717624365,0.974629788,0.808485735,0.7464536890000001,0.00568572,0.001088872,0.55719311,0.984179776,4
21,49182.0,865.13,352.5693885,178.61017959999998,1.973960215,0.862183665,49791,250.24081859999998,0.655497801,0.987768874,0.8257589790000001,0.7097633170000001,0.007168666999999999,0.001122205,0.5037639660000001,0.994410026,5
22,52091.0,855.466,320.1100236,208.51775959999998,1.5351691109999999,0.7587396209999999,52705,257.5350872,0.810477346,0.988350251,0.8944726209999999,0.804520534,0.006145208,0.0015880529999999999,0.64725329,0.993643257,6
23,30978.0,645.81,238.40002489999998,165.85778630000001,1.4373761409999999,0.7183207140000001,31279,198.6011446,0.795531587,0.99037693,0.933369722,0.833058405,0.007695785,0.002286307,0.6939863070000001,0.99751936,7
24,45163.0,798.8960000000001,299.1589708,193.0184595,1.549898241,0.764010636,45735,239.7984937,0.777305428,0.987493167,0.889226002,0.801575473,0.006623984,0.001686851,0.64252324,0.995845639,6
25,60108.0,1028.464,416.7736375,184.519177,2.258700935,0.89665381,61050,276.6439635,0.5932256920000001,0.984570025,0.71410809,0.663775101,0.006933747,0.0008302930000000001,0.440597385,0.995177726,5
27,46594.0,804.546,268.32988309999996,221.4171309,1.211874989,0.5648879529999999,47173,243.5679029,0.785495128,0.98772603,0.9045615,0.907718142,0.005758893,0.002411698,0.823952225,0.9985270940000001,1
28,43044.0,783.0,298.7572467,183.7687769,1.62572365,0.788440763,43487,234.1053672,0.694953018,0.9898130479999999,0.8822648209999999,0.783597285,0.006940740999999999,0.0016141999999999999,0.614024704,0.998234483,6
